Fisier,Caracteristica,Cod,Axa,NOMINAL,+TOL,-TOL,MEAS,DEV,OUTTOL
SER_235338AAA517298.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,2.004,0.004,0.000
SER_235338AAA517298.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.652,0.042,0.000
SER_235338AAA517298.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.091,-0.009,0.000
SER_235338AAA517298.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.084,-0.017,0.000
SER_235338AAA517298.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.645,0.045,0.000
SER_235338AAA517298.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.645,0.035,0.000
SER_235338AAA517298.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.068,0.018,0.000
SER_235338AAA517298.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.062,-0.038,0.000
SER_235338AAA517298.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.836,0.036,0.000
SER_235338AAA517298.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.802,-0.002,0.000
SER_235338AAA517298.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.004,0.004,0.000
SER_235338AAA517298.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.997,-0.003,0.000
SER_235338AAA517299.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.067,0.067,0.000
SER_235338AAA517299.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.028,0.028,0.000
SER_235338AAA517299.PDF,PAGINA 1,FCFPROF1,Z,1,2.082,0.816,0.377,0.000,0.000
SER_235338AAA517299.PDF,PAGINA 1,FCFPROF2,Z,1,0.015,-0.005,0.037,0.000,0.000
SER_235338AAA517299.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.854,0.004,0.000
SER_235338AAA517299.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.036,0.036,0.000
SER_235338AAA517299.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.073,0.073,0.000
SER_235338AAA517299.PDF,PAGINA 2,FCFPROF3,Z,1,0.096,0.012,0.021,0.000,0.000
SER_235338AAA517299.PDF,PAGINA 2,FCFPROF4,Z,1,0.208,0.058,0.182,0.000,0.000
SER_235338AAA517299.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.230,0.030,0.000
SER_235338AAA517299.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.239,0.040,0.000
SER_235338AAA517299.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.194,0.747,0.000,0.000
SER_235338AAA517299.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.070,0.195,0.000,0.000
SER_235338AAA517299.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.004,0.004,0.000
SER_235338AAA517299.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.929,-0.071,0.000
SER_235338AAA517299.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.974,-0.026,0.000
SER_235338AAA517299.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.947,-0.053,0.000
SER_235338AAA517299.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.953,-0.047,0.000
SER_235338AAA517299.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.944,-0.056,0.000
SER_235338AAA517299.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.973,-0.027,0.000
SER_235338AAA517299.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.090,0.040,0.000
SER_235338AAA517299.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.820,-0.030,0.000
SER_235338AAA517299.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.105,0.055,0.000
SER_235338AAA517299.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.839,-0.011,0.000
SER_235338AAA517299.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.645,0.035,0.000
SER_235338AAA517299.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.075,-0.024,0.000
SER_235338AAA517299.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.645,0.045,0.000
SER_235338AAA517299.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.094,0.043,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.635,0.035,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.635,0.025,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.057,-0.043,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.054,0.054,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.998,-0.002,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.642,0.032,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.084,-0.016,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.076,-0.024,0.000
SER_235338AAA517299.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.635,0.035,0.000
SER_235338AAA517299.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.635,0.025,0.000
SER_235338AAA517299.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.048,-0.002,0.000
SER_235338AAA517299.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.068,-0.032,0.000
SER_235338AAA517299.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.832,0.032,0.000
SER_235338AAA517299.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.841,-0.041,0.000
SER_235338AAA517299.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.002,0.002,0.000
SER_235338AAA517299.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.991,-0.009,0.000
SER_235338AAA517300.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.069,0.069,0.000
SER_235338AAA517300.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.012,0.012,0.000
SER_235338AAA517300.PDF,PAGINA 1,FCFPROF1,Z,1,0.400,0.211,0.332,0.000,0.000
SER_235338AAA517300.PDF,PAGINA 1,FCFPROF2,Z,1,-0.117,-0.066,0.161,0.000,0.000
SER_235338AAA517300.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.837,-0.013,0.000
SER_235338AAA517300.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.012,0.012,0.000
SER_235338AAA517300.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.071,0.071,0.000
SER_235338AAA517300.PDF,PAGINA 2,FCFPROF3,Z,1,0.200,0.029,0.074,0.000,0.000
SER_235338AAA517300.PDF,PAGINA 2,FCFPROF4,Z,1,-0.030,0.008,0.127,0.000,0.000
SER_235338AAA517300.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.233,0.033,0.000
SER_235338AAA517300.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.243,0.043,0.000
SER_235338AAA517300.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.117,0.510,0.000,0.000
SER_235338AAA517300.PDF,PAGINA 3,FCFPROF8,Z,1,-0.021,0.003,0.023,0.000,0.000
SER_235338AAA517300.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.015,0.015,0.000
SER_235338AAA517300.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.943,-0.057,0.000
SER_235338AAA517300.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.964,-0.036,0.000
SER_235338AAA517300.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.950,-0.050,0.000
SER_235338AAA517300.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.977,-0.023,0.000
SER_235338AAA517300.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.941,-0.059,0.000
SER_235338AAA517300.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.974,-0.026,0.000
SER_235338AAA517300.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.106,0.056,0.000
SER_235338AAA517300.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.844,-0.006,0.000
SER_235338AAA517300.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.099,0.049,0.000
SER_235338AAA517300.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.834,-0.016,0.000
SER_235338AAA517300.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.661,0.052,0.000
SER_235338AAA517300.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.073,-0.026,0.000
SER_235338AAA517300.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.661,0.061,0.000
SER_235338AAA517300.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.100,0.049,0.000
SER_235338AAA517300.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.651,0.051,0.000
SER_235338AAA517300.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.651,0.041,0.000
SER_235338AAA517300.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.070,-0.030,0.000
SER_235338AAA517300.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,1.357,-0.642,0.542
SER_235338AAA517300.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,2.030,0.030,0.000
SER_235338AAA517300.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.671,0.060,0.000
SER_235338AAA517300.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.101,0.001,0.000
SER_235338AAA517300.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.097,-0.003,0.000
SER_235338AAA517300.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.667,0.067,0.000
SER_235338AAA517300.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.667,0.057,0.000
SER_235338AAA517300.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.089,0.039,0.000
SER_235338AAA517300.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.075,-0.025,0.000
SER_235338AAA517300.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.849,0.049,0.000
SER_235338AAA517300.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.845,-0.045,0.000
SER_235338AAA517300.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.007,0.007,0.000
SER_235338AAA517300.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.997,-0.003,0.000
SER_235338AAA517301.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.073,0.073,0.000
SER_235338AAA517301.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.034,0.034,0.000
SER_235338AAA517301.PDF,PAGINA 1,FCFPROF1,Z,1,0.873,0.377,0.334,0.000,0.000
SER_235338AAA517301.PDF,PAGINA 1,FCFPROF2,Z,1,0.023,-0.035,0.171,0.000,0.000
SER_235338AAA517301.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.851,0.001,0.000
SER_235338AAA517301.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.040,0.040,0.000
SER_235338AAA517301.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.075,0.075,0.000
SER_235338AAA517301.PDF,PAGINA 2,FCFPROF3,Z,1,0.109,0.010,0.081,0.000,0.000
SER_235338AAA517301.PDF,PAGINA 2,FCFPROF4,Z,1,1.924,0.350,0.086,0.000,0.000
SER_235338AAA517301.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.235,0.035,0.000
SER_235338AAA517301.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.247,0.047,0.000
SER_235338AAA517301.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.139,0.495,0.000,0.000
SER_235338AAA517301.PDF,PAGINA 3,FCFPROF8,Z,1,0.072,-0.047,0.063,0.000,0.000
SER_235338AAA517301.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.004,0.004,0.000
SER_235338AAA517301.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.946,-0.054,0.000
SER_235338AAA517301.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.964,-0.036,0.000
SER_235338AAA517301.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.949,-0.051,0.000
SER_235338AAA517301.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.967,-0.033,0.000
SER_235338AAA517301.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.932,-0.068,0.000
SER_235338AAA517301.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.962,-0.038,0.000
SER_235338AAA517301.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.092,0.042,0.000
SER_235338AAA517301.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.825,-0.025,0.000
SER_235338AAA517301.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.105,0.055,0.000
SER_235338AAA517301.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.850,0.000,0.000
SER_235338AAA517301.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.644,0.034,0.000
SER_235338AAA517301.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.056,-0.044,0.000
SER_235338AAA517301.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.644,0.044,0.000
SER_235338AAA517301.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.078,0.028,0.000
SER_235338AAA517301.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.651,0.051,0.000
SER_235338AAA517301.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.651,0.041,0.000
SER_235338AAA517301.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.055,-0.045,0.000
SER_235338AAA517301.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,1.353,-0.647,0.547
SER_235338AAA517301.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,2.044,0.044,0.000
SER_235338AAA517301.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.642,0.032,0.000
SER_235338AAA517301.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.085,-0.015,0.000
SER_235338AAA517301.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.077,-0.023,0.000
SER_235338AAA517301.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.634,0.034,0.000
SER_235338AAA517301.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.634,0.024,0.000
SER_235338AAA517301.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.092,0.042,0.000
SER_235338AAA517301.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.079,-0.021,0.000
SER_235338AAA517301.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.834,0.034,0.000
SER_235338AAA517301.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.862,-0.062,0.000
SER_235338AAA517301.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.000,0.000,0.000
SER_235338AAA517301.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,0.994,-0.006,0.000
SER_235338AAA517302.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.037,0.037,0.000
SER_235338AAA517302.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.015,0.015,0.000
SER_235338AAA517302.PDF,PAGINA 1,FCFPROF1,Z,1,0.549,0.233,0.197,0.000,0.000
SER_235338AAA517302.PDF,PAGINA 1,FCFPROF2,Z,1,-0.168,-0.067,0.057,0.000,0.000
SER_235338AAA517302.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.825,-0.025,0.000
SER_235338AAA517302.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.011,0.011,0.000
SER_235338AAA517302.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.038,0.038,0.000
SER_235338AAA517302.PDF,PAGINA 2,FCFPROF3,Z,1,0.043,0.004,0.020,0.000,0.000
SER_235338AAA517302.PDF,PAGINA 2,FCFPROF4,Z,1,0.035,0.015,0.090,0.000,0.000
SER_235338AAA517302.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.240,0.040,0.000
SER_235338AAA517302.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.250,0.050,0.000
SER_235338AAA517302.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.137,0.706,0.000,0.000
SER_235338AAA517302.PDF,PAGINA 3,FCFPROF8,Z,1,0.244,-0.038,0.125,0.000,0.000
SER_235338AAA517302.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.020,0.020,0.000
SER_235338AAA517302.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.934,-0.066,0.000
SER_235338AAA517302.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.968,-0.032,0.000
SER_235338AAA517302.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.939,-0.061,0.000
SER_235338AAA517302.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.969,-0.031,0.000
SER_235338AAA517302.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.929,-0.071,0.000
SER_235338AAA517302.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.969,-0.031,0.000
SER_235338AAA517302.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.103,0.053,0.000
SER_235338AAA517302.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.903,0.053,0.000
SER_235338AAA517302.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.111,0.061,0.000
SER_235338AAA517302.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.915,0.065,0.000
SER_235338AAA517302.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.634,0.024,0.000
SER_235338AAA517302.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.118,0.018,0.000
SER_235338AAA517302.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.634,0.034,0.000
SER_235338AAA517302.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.063,0.012,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.685,0.085,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.685,0.075,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.118,0.018,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.013,0.013,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.977,-0.023,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.630,0.019,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.134,0.033,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.129,0.029,0.000
SER_235338AAA517302.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.625,0.025,0.000
SER_235338AAA517302.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.625,0.015,0.000
SER_235338AAA517302.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.044,-0.006,0.000
SER_235338AAA517302.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.154,0.054,0.000
SER_235338AAA517302.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.855,0.055,0.000
SER_235338AAA517302.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.898,-0.098,0.000
SER_235338AAA517302.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.008,0.008,0.000
SER_235338AAA517302.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,1.003,0.003,0.000
SER_235338AAA517303.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.038,0.038,0.000
SER_235338AAA517303.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.009,0.009,0.000
SER_235338AAA517303.PDF,PAGINA 1,FCFPROF1,Z,1,0.431,0.189,0.187,0.000,0.000
SER_235338AAA517303.PDF,PAGINA 1,FCFPROF2,Z,1,-0.693,-0.230,0.043,0.000,0.000
SER_235338AAA517303.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.833,-0.017,0.000
SER_235338AAA517303.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.014,0.014,0.000
SER_235338AAA517303.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.041,0.041,0.000
SER_235338AAA517303.PDF,PAGINA 2,FCFPROF3,Z,1,0.070,0.010,0.016,0.000,0.000
SER_235338AAA517303.PDF,PAGINA 2,FCFPROF4,Z,1,0.733,0.140,0.088,0.000,0.000
SER_235338AAA517303.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.248,0.048,0.000
SER_235338AAA517303.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.260,0.061,0.000
SER_235338AAA517303.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.152,0.691,0.000,0.000
SER_235338AAA517303.PDF,PAGINA 3,FCFPROF8,Z,1,0.126,-0.007,0.045,0.000,0.000
SER_235338AAA517303.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.019,0.019,0.000
SER_235338AAA517303.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.951,-0.049,0.000
SER_235338AAA517303.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.972,-0.028,0.000
SER_235338AAA517303.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.956,-0.044,0.000
SER_235338AAA517303.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.973,-0.027,0.000
SER_235338AAA517303.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.937,-0.063,0.000
SER_235338AAA517303.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.984,-0.016,0.000
SER_235338AAA517303.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.098,0.048,0.000
SER_235338AAA517303.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.869,0.019,0.000
SER_235338AAA517303.PDF,PAGINA 4,DIST11,M,3.050,0.100,0.100,3.100,0.050,0.000
SER_235338AAA517303.PDF,PAGINA 4,DIST17,M,6.850,0.100,0.100,6.881,0.031,0.000
SER_235338AAA517303.PDF,PAGINA 4,DIST18,M,1.610,0.100,0.100,1.632,0.023,0.000
SER_235338AAA517303.PDF,PAGINA 4,DIST19,M,1.100,0.100,0.100,1.099,0.000,0.000
SER_235338AAA517303.PDF,PAGINA 4,DIST47,M,1.600,0.100,0.100,1.632,0.032,0.000
SER_235338AAA517303.PDF,PAGINA 4,DIST2O,M,2.050,0.150,0.150,2.087,0.037,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST21,M,1.600,0.100,0.100,1.671,0.071,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST21,M,1.610,0.100,0.100,1.671,0.061,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST38,M,1.100,0.100,0.100,1.098,-0.002,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST22,M,2.000,0.100,0.100,2.018,0.019,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST23,M,2.000,0.100,0.100,1.996,-0.004,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST24,M,1.610,0.100,0.100,1.644,0.034,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST25,M,1.100,0.100,0.100,1.116,0.016,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST41,M,1.100,0.100,0.100,1.114,0.013,0.000
SER_235338AAA517303.PDF,PAGINA 5,DIST44,M,1.600,0.100,0.100,1.641,0.041,0.000
SER_235338AAA517303.PDF,PAGINA 6,DIST44,M,1.610,0.100,0.100,1.641,0.031,0.000
SER_235338AAA517303.PDF,PAGINA 6,DIST26,M,2.050,0.150,0.150,2.071,0.021,0.000
SER_235338AAA517303.PDF,PAGINA 6,DIST12,M,1.100,0.100,0.100,1.119,0.019,0.000
SER_235338AAA517303.PDF,PAGINA 6,DIST15,M,6.800,0.100,0.100,6.840,0.040,0.000
SER_235338AAA517303.PDF,PAGINA 6,DIST31,M,6.800,0.100,0.100,6.870,-0.070,0.000
SER_235338AAA517303.PDF,PAGINA 6,DIST34,M,1.000,0.100,0.100,1.011,0.011,0.000
SER_235338AAA517303.PDF,PAGINA 6,DIST35,M,1.000,0.100,0.100,1.004,0.004,0.000
SER_235338AAA517304.PDF,PAGINA 1,DIST1,M,4.000,0.100,0.100,4.040,0.040,0.000
SER_235338AAA517304.PDF,PAGINA 1,DIST2,M,1.000,0.100,0.100,1.010,0.010,0.000
SER_235338AAA517304.PDF,PAGINA 1,FCFPROF1,Z,1,0.133,0.099,0.241,0.000,0.000
SER_235338AAA517304.PDF,PAGINA 1,FCFPROF2,Z,1,0.154,0.040,0.083,0.000,0.000
SER_235338AAA517304.PDF,PAGINA 1,LOCZ,R,283.850,0.050,0.050,283.850,0.000,0.000
SER_235338AAA517304.PDF,PAGINA 1,DIST3,M,1.000,0.100,0.100,1.015,0.015,0.000
SER_235338AAA517304.PDF,PAGINA 2,DIST4,M,4.000,0.100,0.100,4.040,0.040,0.000
SER_235338AAA517304.PDF,PAGINA 2,FCFPROF3,Z,1,-0.71,-0.065,0.008,0.000,0.000
SER_235338AAA517304.PDF,PAGINA 2,FCFPROF4,Z,1,0.090,0.026,0.111,0.000,0.000
SER_235338AAA517304.PDF,PAGINA 2,DISTS,M,7.200,0.100,0.100,7.241,0.041,0.000
SER_235338AAA517304.PDF,PAGINA 3,DIST16,M,7.200,0.100,0.100,7.253,0.054,0.000
SER_235338AAA517304.PDF,PAGINA 3,FCFPROFZ,Z,1,0.000,-0.157,0.635,0.000,0.000
SER_235338AAA517304.PDF,PAGINA 3,FCFPROF8,Z,1,0.000,-0.036,0.076,0.000,0.000
SER_235338AAA517304.PDF,PAGINA 3,DIST8,M,1.000,0.100,0.100,1.011,0.011,0.000
SER_235338AAA517304.PDF,PAGINA 3,LOC19,R,3.000,0.150,0.150,2.932,-0.068,0.000
SER_235338AAA517304.PDF,PAGINA 3,LOC2O,R,3.000,0.150,0.150,2.964,-0.036,0.000
SER_235338AAA517304.PDF,PAGINA 4,LOC21,R,3.000,0.150,0.150,2.948,-0.052,0.000
SER_235338AAA517304.PDF,PAGINA 4,LOC22,R,3.000,0.150,0.150,2.972,-0.028,0.000
SER_235338AAA517304.PDF,PAGINA 4,LOC23,R,3.000,0.150,0.150,2.944,-0.056,0.000
SER_235338AAA517304.PDF,PAGINA 4,LOC24,R,3.000,0.150,0.150,2.968,-0.032,0.000
SER_235338AAA517304.PDF,PAGINA 4,DIST9,M,3.050,0.100,0.100,3.094,0.044,0.000
SER_235338AAA517304.PDF,PAGINA 4,DIST1O,M,6.850,0.100,0.100,6.867,0.017,0.000
